time symbol vwap
4:00:00 CCT 15.83
4:00:00 CCU 29.44
4:00:00 CCXI 9.31
4:00:00 CDE 8.11
4:00:00 CDEV 20.56
4:00:00 CDK 73.38
4:00:00 CDMO 3.5
4:00:00 CDNA 6.29
4:00:00 CDNS 44.5
4:00:00 CDTI 1.41
4:00:00 CDW 75.59
4:00:00 CDXC 5.03
4:00:00 CDXS 8.98
4:00:00 CE 110.7
4:00:00 CEA 43.91
4:00:00 CECE 4.72
4:00:00 CECO 12.25
4:00:00 CEF 13.56
4:00:00 CEFL 17.59
4:00:00 CEI 0.12
4:00:00 CEIX 32.23
4:00:00 CEL 9.35
4:00:00 CELC 18.16
4:00:00 CELG 102.3
4:00:00 CELGZ 0.84
4:00:00 CELH 5.61
4:00:00 CEM 16.62
4:00:00 CEMB 51.05
4:00:00 CENT 39.54
4:00:00 CENTA 39.02
4:00:00 CENX 23.2
4:00:00 CEO 158.07
4:00:00 CEQP 28.0
4:00:00 CERN 68.84
4:00:00 CERS 4.73
4:00:00 CEVA 44.11
4:00:00 CEZ 31.44
4:00:00 CF 41.94
4:00:00 CFC-B 25.61
4:00:00 CFFI 54.65
4:00:00 CFFN 13.14
4:00:00 CFG 46.53
4:00:00 CFMS 1.51
4:00:00 CFO 51.29
4:00:00 CFR 107.16
4:00:00 CFRX 1.36
4:00:00 CG 25.18
4:00:00 CGA 1.51
4:00:00 CGBD 18.08
4:00:00 CGEN 3.2
4:00:00 CGI 5.49
4:00:00 CGNT 2.89
4:00:00 CGNX 64.03
4:00:00 CGO 15.37
4:00:00 CHA 49.11
4:00:00 CHAU 34.78
4:00:00 CHCO 69.51
4:00:00 CHCT 25.97
4:00:00 CHD 49.29
4:00:00 CHDN 258.06
4:00:00 CHE 270.65
4:00:00 CHEF 20.61
4:00:00 CHEK 0.9
4:00:00 CHFC 58.09
4:00:00 CHFN 18.84
4:00:00 CHFS 3.88
4:00:00 CHGG 17.14
4:00:00 CHH 81.3
4:00:00 CHI 11.14
4:00:00 CHIQ 19.44
4:00:00 CHIX 20.28
4:00:00 CHK 3.74
4:00:00 CHKP 104.69
4:00:00 CHL 52.47
4:00:00 CHMA 1.72
4:00:00 CHMG 46.81
4:00:00 CHMI 17.22
4:00:00 CHRS 11.65
4:00:00 CHRW 95.72
4:00:00 CHS 9.65
4:00:00 CHSCL 27.52
4:00:00 CHSCM 27.02
4:00:00 CHSCO 28.95
4:00:00 CHSP 27.54
4:00:00 CHT 36.85
4:00:00 CHTR 375.03
4:00:00 CHU 14.78
4:00:00 CHUBA 20.32
4:00:00 CHUBK 19.52
4:00:00 CHUY 27.2
4:00:00 CHW 9.64
4:00:00 CHY 12.04
4:00:00 CI 211.41
4:00:00 CIA 7.91
4:00:00 CIB 45.38
4:00:00 CIBR 24.12
4:00:00 CIEN 21.36
4:00:00 CIFS 38.95
4:00:00 CIG 2.33
4:00:00 CIGI 62.11
4:00:00 CII 16.87
4:00:00 CIM 17.42
4:00:00 CINF 77.38
4:00:00 CIO 11.68
4:00:00 CIR 53.34
4:00:00 CISN 12.4
4:00:00 CIT 50.83
4:00:00 CIU 108.46
4:00:00 CIVB 21.99
4:00:00 CIZ 37.09
4:00:00 CJ 31.1
4:00:00 CKH 45.65
4:00:00 CKPT 4.09
4:00:00 CL 73.63
4:00:00 CLAR 7.36
4:00:00 CLB 114.58
4:00:00 CLD 4.99
4:00:00 CLDR 18.79
4:00:00 CLDX 2.81
4:00:00 CLF 7.3
4:00:00 CLGX 47.75
4:00:00 CLH 55.97
4:00:00 CLI 20.58
4:00:00 CLIR 2.45
4:00:00 CLLS 32.7
4:00:00 CLM 15.96
4:00:00 CLMT 7.7
4:00:00 CLNE 1.66
4:00:00 CLNS 8.92
4:00:00 CLNS-E 25.6
4:00:00 CLNS-J 22.49
4:00:00 CLR 54.6
4:00:00 CLRB 1.35
4:00:00 CLS 10.36
4:00:00 CLSD 6.43
4:00:00 CLSN 2.49
4:00:00 CLVS 60.99
4:00:00 CLX 141.29
4:00:00 CLXT 24.07
4:00:00 CM 98.3
4:00:00 CMA 95.24
4:00:00 CMC 24.7
4:00:00 CMCM 15.8
4:00:00 CMCO 41.24
4:00:00 CMCSA 42.09
4:00:00 CMCT 17.3
4:00:00 CMD 113.06
4:00:00 CME 153.27
4:00:00 CMF 58.7
4:00:00 CMG 328.75
4:00:00 CMI 187.64
4:00:00 CMO 8.44
4:00:00 CMP 73.19
4:00:00 CMPR 131.08
4:00:00 CMRE 6.7
4:00:00 CMRX 4.75
4:00:00 CMS 44.2
4:00:00 CMT 20.68
4:00:00 CMTA 17.66
4:00:00 CMTL 21.25
4:00:00 CNA 54.69
4:00:00 CNAT 5.63
4:00:00 CNBKA 80.48
4:00:00 CNC 109.1
4:00:00 CNCE 21.06
4:00:00 CNCR 28.49
4:00:00 CNDT 16.56
4:00:00 CNET 3.76
4:00:00 CNHI 14.66
4:00:00 CNI 79.58
4:00:00 CNIT 2.37
4:00:00 CNK 37.31
4:00:00 CNMD 57.04
4:00:00 CNNE 17.52
4:00:00 CNO 25.03
4:00:00 CNOB 29.4
4:00:00 CNP 27.88
4:00:00 CNQ 34.87
4:00:00 CNS 40.61
4:00:00 CNSL 12.64
4:00:00 CNTY 9.23
4:00:00 CNX 14.19
4:00:00 CNXM 19.43
4:00:00 CNXN 26.5
4:00:00 CNXT 35.79
4:00:00 CO 9.65
4:00:00 COBZ 20.61
4:00:00 CODA 5.55
4:00:00 COE 11.89
4:00:00 COF 104.47
4:00:00 COF-F 26.04
4:00:00 COG 26.62
4:00:00 COGT 3.89
4:00:00 COHR 260.83
4:00:00 COHU 23.38
4:00:00 COKE 201.17
4:00:00 COL 137.78
4:00:00 COLB 42.94
4:00:00 COLD 17.81
4:00:00 COLL 22.83
4:00:00 COLM 74.88
4:00:00 COMM 38.79
4:00:00 COMT 37.81
4:00:00 CONE 55.79
4:00:00 CONN 34.74
4:00:00 COO 243.21
4:00:00 COOL 20.55
4:00:00 COP 58.7
4:00:00 COR 103.64
4:00:00 CORE 22.47
4:00:00 CORI 12.87
4:00:00 CORR 38.24
4:00:00 CORT 22.83
4:00:00 COST 197.08
4:00:00 COT 16.61
4:00:00 COTV 34.98
4:00:00 COTY 19.73
4:00:00 COUP 37.91
4:00:00 COWN 13.5
4:00:00 CP 186.56
4:00:00 CPA 134.53
4:00:00 CPB 46.8
4:00:00 CPE 11.39
4:00:00 CPF 29.89
4:00:00 CPG 8.15
4:00:00 CPHC 14.98
4:00:00 CPHI 0.32
4:00:00 CPIX 6.94
4:00:00 CPL 13.22
4:00:00 CPLA 80.02
4:00:00 CPN 15.1
4:00:00 CPRT 44.45
4:00:00 CPRX 3.42
4:00:00 CPSS 4.42
4:00:00 CPST 0.73
4:00:00 CPT 85.34
4:00:00 CPTA 7.76
4:00:00 CQH 28.59
4:00:00 CQP 30.93
4:00:00 CQQQ 63.95
4:00:00 CR 93.23
4:00:00 CRAI 47.12
4:00:00 CRAK 31.24
4:00:00 CRAY 24.57
4:00:00 CRBP 9.65
4:00:00 CRC 22.16
4:00:00 CRCM 18.43
